672160,-0.96,0.96,24.73,0.02,0.08,0.99,0.08,-0.02,-0.53
677156,-0.76,0.89,28.45,-0.02,0.10,1.00,0.08,-0.02,-0.53
682160,-0.79,0.72,30.75,-0.04,0.09,1.00,0.08,-0.02,-0.53
687156,-0.93,0.10,31.84,-0.04,0.07,1.00,0.08,-0.02,-0.53
692156,-0.97,-0.61,33.01,-0.07,0.04,1.00,0.08,-0.02,-0.53
697160,-1.04,1.22,33.05,-0.06,0.02,1.00,0.08,-0.02,-0.53
702156,-1.08,-0.10,29.62,-0.09,-0.00,0.97,0.08,-0.02,-0.53
707156,-0.94,1.33,27.40,-0.11,-0.01,1.00,0.08,-0.02,-0.53
712160,-0.56,0.08,26.31,-0.12,-0.01,0.99,0.08,-0.02,-0.53
717156,-0.55,0.78,25.90,-0.14,-0.00,1.01,0.08,-0.02,-0.53
722160,-1.08,1.02,25.04,-0.12,0.00,1.00,0.08,-0.02,-0.53
727156,-0.58,0.26,23.46,-0.13,0.01,1.00,0.08,-0.02,-0.53
732168,-0.98,-1.01,21.34,-0.12,0.01,0.99,0.08,-0.02,-0.53
737160,-0.59,0.25,18.84,-0.11,0.01,1.02,0.08,-0.02,-0.53
742160,-0.79,1.21,16.21,-0.09,0.01,0.97,0.08,-0.02,-0.53
747160,-0.17,0.64,12.99,-0.10,0.00,1.01,0.08,-0.03,-0.53
752160,-0.60,-0.20,9.64,-0.11,0.00,0.99,0.08,-0.03,-0.53
757156,0.00,0.06,6.24,-0.07,-0.00,0.99,0.08,-0.03,-0.53
762156,0.14,-0.81,3.06,-0.09,-0.02,1.01,0.08,-0.02,-0.53
767160,0.10,-0.17,1.00,-0.08,-0.03,1.00,0.08,-0.02,-0.53
772156,-0.08,-1.29,-0.24,-0.09,-0.05,1.02,0.08,-0.02,-0.53
777160,0.06,-0.49,-1.31,-0.08,-0.06,1.02,0.08,-0.02,-0.53
782156,-0.21,0.51,-1.91,-0.06,-0.07,0.97,0.08,-0.02,-0.53
787156,-0.49,0.57,-1.31,-0.07,-0.05,0.98,0.08,-0.02,-0.53
792156,-0.02,0.71,0.59,-0.07,-0.05,1.01,0.08,-0.03,-0.53
797156,-0.20,-0.50,2.53,-0.06,-0.05,1.00,0.08,-0.02,-0.53
802156,-0.17,0.76,4.46,-0.05,-0.04,1.01,0.09,-0.02,-0.53
807156,-0.32,-1.19,5.84,-0.05,-0.03,1.02,0.09,-0.02,-0.53
812156,-0.45,-0.78,6.61,-0.06,-0.03,1.01,0.08,-0.02,-0.53
817160,-0.40,0.69,6.13,-0.02,-0.02,0.98,0.08,-0.02,-0.53
822160,-0.47,-1.46,4.46,-0.04,-0.04,1.01,0.08,-0.02,-0.53
827160,-0.15,0.56,2.30,-0.06,-0.04,1.01,0.08,-0.02,-0.53
832160,0.05,1.17,-0.63,-0.03,-0.04,0.96,0.08,-0.02,-0.53
837160,-0.31,-0.88,-3.40,-0.11,-0.04,1.01,0.08,-0.03,-0.53
842160,0.02,0.92,-5.03,-0.11,-0.03,1.03,0.08,-0.02,-0.53
847160,0.11,0.34,-6.55,-0.13,-0.01,1.01,0.08,-0.02,-0.53
852160,0.55,-1.17,-7.03,-0.12,-0.00,1.01,0.08,-0.02,-0.53
857156,0.47,-0.34,-7.13,-0.11,0.02,0.99,0.08,-0.02,-0.53
862160,0.45,-0.76,-9.96,-0.09,0.04,0.98,0.08,-0.02,-0.53
867156,0.06,-0.89,-13.83,-0.09,-0.00,0.98,0.08,-0.02,-0.53
872156,0.56,0.04,-17.18,-0.11,-0.03,1.01,0.08,-0.03,-0.53
877156,0.34,-0.59,-19.54,-0.11,-0.06,1.01,0.09,-0.02,-0.53
882156,0.44,-0.85,-21.67,-0.11,-0.06,0.99,0.08,-0.02,-0.53
887160,0.92,-0.18,-23.15,-0.11,-0.04,1.01,0.08,-0.02,-0.53
892160,0.47,-0.70,-23.48,-0.11,-0.01,1.00,0.08,-0.02,-0.53
897156,0.54,-0.16,-23.42,-0.09,-0.01,1.02,0.08,-0.02,-0.53
902156,0.79,-0.27,-21.87,-0.08,-0.01,0.98,0.08,-0.02,-0.53
907156,0.35,0.05,-18.67,-0.07,0.00,1.02,0.08,-0.02,-0.53
912156,0.27,-1.05,-14.85,-0.06,0.00,1.00,0.09,-0.02,-0.53
917160,0.32,1.56,-9.77,-0.06,0.00,1.02,0.09,-0.02,-0.53
922156,0.08,0.64,-4.62,-0.01,0.01,0.97,0.08,-0.02,-0.53
927160,-0.16,-0.70,-0.15,-0.04,-0.00,1.02,0.09,-0.02,-0.53
932156,0.19,0.63,3.64,-0.00,-0.00,1.00,0.08,-0.02,-0.53
937160,-0.42,-0.02,6.90,-0.02,0.01,1.04,0.09,-0.02,-0.53
942156,-0.44,0.08,9.86,0.02,0.01,1.03,0.09,-0.02,-0.53
